,제목,설명,가수,곡명,이미지객체,이미지색감,색감비율
3655,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Sarah Hemi,A Soulmate Who Wasn't Meant To Be,person,"[48, 54, 61]",33.05447048611111
3656,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Sarah Hemi,A Soulmate Who Wasn't Meant To Be,person,"[85, 96, 107]",14.91851128472222
3657,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Api & Sarah Hemi,Isn't It Strange,person,"[2, 2, 3]",52.02701822916666
3658,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Api & Sarah Hemi,Isn't It Strange,person,"[48, 54, 61]",33.05447048611111
3659,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Api & Sarah Hemi,Isn't It Strange,person,"[85, 96, 107]",14.91851128472222
3660,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Chet Baker,"Sweet Sue, Just You",person,"[2, 2, 3]",52.02701822916666
3661,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Chet Baker,"Sweet Sue, Just You",person,"[48, 54, 61]",33.05447048611111
3662,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Chet Baker,"Sweet Sue, Just You",person,"[85, 96, 107]",14.91851128472222
3663,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Tomo,Shiver,person,"[2, 2, 3]",52.02701822916666
3664,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Tomo,Shiver,person,"[48, 54, 61]",33.05447048611111
3665,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Tomo,Shiver,person,"[85, 96, 107]",14.91851128472222
3666,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Peter Manos,Do You Turn Red?,person,"[2, 2, 3]",52.02701822916666
3667,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Peter Manos,Do You Turn Red?,person,"[48, 54, 61]",33.05447048611111
3668,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Peter Manos,Do You Turn Red?,person,"[85, 96, 107]",14.91851128472222
3669,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Chet Baket,Come Rain Or Come Shine,person,"[2, 2, 3]",52.02701822916666
3670,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Chet Baket,Come Rain Or Come Shine,person,"[48, 54, 61]",33.05447048611111
3671,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Chet Baket,Come Rain Or Come Shine,person,"[85, 96, 107]",14.91851128472222
3672,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Chet Baker,Embraceable You,person,"[2, 2, 3]",52.02701822916666
3673,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Chet Baker,Embraceable You,person,"[48, 54, 61]",33.05447048611111
3674,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Chet Baker,Embraceable You,person,"[85, 96, 107]",14.91851128472222
3675,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Horace Bray,The Sweetest Thing,person,"[2, 2, 3]",52.02701822916666
3676,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Horace Bray,The Sweetest Thing,person,"[48, 54, 61]",33.05447048611111
3677,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Horace Bray,The Sweetest Thing,person,"[85, 96, 107]",14.91851128472222
3678,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Tomo,Oh Love,person,"[2, 2, 3]",52.02701822916666
3679,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Tomo,Oh Love,person,"[48, 54, 61]",33.05447048611111
3680,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Tomo,Oh Love,person,"[85, 96, 107]",14.91851128472222
3681,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Sarah Hemi,Unforgettable,person,"[2, 2, 3]",52.02701822916666
3682,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Sarah Hemi,Unforgettable,person,"[48, 54, 61]",33.05447048611111
3683,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Sarah Hemi,Unforgettable,person,"[85, 96, 107]",14.91851128472222
3684,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Jack Rabbit,Baby,person,"[2, 2, 3]",52.02701822916666
3685,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Jack Rabbit,Baby,person,"[48, 54, 61]",33.05447048611111
3686,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Jack Rabbit,Baby,person,"[85, 96, 107]",14.91851128472222
3687,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Conan Gray,Heather cover,person,"[2, 2, 3]",52.02701822916666
3688,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Conan Gray,Heather cover,person,"[48, 54, 61]",33.05447048611111
3689,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Conan Gray,Heather cover,person,"[85, 96, 107]",14.91851128472222
3690,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Charlie Bennett,Is This Falling?,person,"[2, 2, 3]",52.02701822916666
3691,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Charlie Bennett,Is This Falling?,person,"[48, 54, 61]",33.05447048611111
3692,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Charlie Bennett,Is This Falling?,person,"[85, 96, 107]",14.91851128472222
3693,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Sarah Hemi,i love you,person,"[2, 2, 3]",52.02701822916666
3694,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Sarah Hemi,i love you,person,"[48, 54, 61]",33.05447048611111
3695,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Sarah Hemi,i love you,person,"[85, 96, 107]",14.91851128472222
3696,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Sarah Hemi,A Song You Won't Hear,person,"[2, 2, 3]",52.02701822916666
3697,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Sarah Hemi,A Song You Won't Hear,person,"[48, 54, 61]",33.05447048611111
3698,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Sarah Hemi,A Song You Won't Hear,person,"[85, 96, 107]",14.91851128472222
3699,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Lomelda,Talk,person,"[2, 2, 3]",52.02701822916666
3700,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Lomelda,Talk,person,"[48, 54, 61]",33.05447048611111
3701,"꽃을 보듯, 너를 본다.",#팝송추천 #플레이리스트 #노래추천 지금도 그대 앞에 꽃이 있고좋은 사람이 있지 않나요그 꽃을 마음껏 좋아하고그 사람을 마음껏 그리워하세요.꽃을 보듯 너를 본다 - 나태주 (2020),Lomelda,Talk,person,"[85, 96, 107]",14.91851128472222
3702,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,"Sneha, ConTejas",So This Is Love,person,"[18, 20, 30]",66.2336154513889
3703,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,"Sneha, ConTejas",So This Is Love,person,"[205, 202, 204]",20.575303819444443
3704,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,"Sneha, ConTejas",So This Is Love,person,"[66, 76, 101]",13.191080729166666
3705,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Joey Stamper,In The Wee Small Hours Of The Morning,person,"[18, 20, 30]",66.2336154513889
3706,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Joey Stamper,In The Wee Small Hours Of The Morning,person,"[205, 202, 204]",20.575303819444443
3707,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Joey Stamper,In The Wee Small Hours Of The Morning,person,"[66, 76, 101]",13.191080729166666
3708,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Imaginary Future,Till There Was You,person,"[18, 20, 30]",66.28211805555554
3709,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Imaginary Future,Till There Was You,person,"[205, 202, 204]",20.56966145833333
3710,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Imaginary Future,Till There Was You,person,"[66, 76, 101]",13.148220486111112
3711,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Emily Watts,La Vie En Rose,person,"[18, 20, 30]",66.2336154513889
3712,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Emily Watts,La Vie En Rose,person,"[205, 202, 204]",20.575303819444443
3713,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Emily Watts,La Vie En Rose,person,"[66, 76, 101]",13.191080729166666
3714,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,New West,Paris,person,"[18, 20, 30]",66.2336154513889
3715,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,New West,Paris,person,"[205, 202, 204]",20.575303819444443
3716,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,New West,Paris,person,"[66, 76, 101]",13.191080729166666
3717,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Mac Ayres,Games,person,"[18, 20, 30]",66.2336154513889
3718,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Mac Ayres,Games,person,"[205, 202, 204]",20.575303819444443
3719,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Mac Ayres,Games,person,"[66, 76, 101]",13.191080729166666
3720,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,November Ultra,come into my arms,person,"[18, 20, 30]",66.2336154513889
3721,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,November Ultra,come into my arms,person,"[205, 202, 204]",20.575303819444443
3722,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,November Ultra,come into my arms,person,"[66, 76, 101]",13.191080729166666
3723,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Matt Maltese,Everyone Adores You (quiet),person,"[18, 20, 30]",66.2336154513889
3724,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Matt Maltese,Everyone Adores You (quiet),person,"[205, 202, 204]",20.575303819444443
3725,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Matt Maltese,Everyone Adores You (quiet),person,"[66, 76, 101]",13.191080729166666
3726,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Novo Amor,Keep Me,person,"[18, 20, 30]",66.2336154513889
3727,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Novo Amor,Keep Me,person,"[205, 202, 204]",20.575303819444443
3728,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Novo Amor,Keep Me,person,"[66, 76, 101]",13.191080729166666
3729,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Oscar Lang,million little reasons,person,"[18, 20, 30]",66.2336154513889
3730,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Oscar Lang,million little reasons,person,"[205, 202, 204]",20.575303819444443
3731,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Oscar Lang,million little reasons,person,"[66, 76, 101]",13.191080729166666
3732,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Anson Seabra,Can You Feel the Love Tonight,person,"[18, 20, 30]",66.2336154513889
3733,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Anson Seabra,Can You Feel the Love Tonight,person,"[205, 202, 204]",20.575303819444443
3734,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Anson Seabra,Can You Feel the Love Tonight,person,"[66, 76, 101]",13.191080729166666
3735,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,"The Paper Kites, Lucy Rose",For All Yiu Give,person,"[18, 20, 30]",66.2336154513889
3736,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,"The Paper Kites, Lucy Rose",For All Yiu Give,person,"[205, 202, 204]",20.575303819444443
3737,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,"The Paper Kites, Lucy Rose",For All Yiu Give,person,"[66, 76, 101]",13.191080729166666
3738,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Young Summer,If The World Falls To Pieces,person,"[18, 20, 30]",66.28211805555554
3739,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Young Summer,If The World Falls To Pieces,person,"[205, 202, 204]",20.56966145833333
3740,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Young Summer,If The World Falls To Pieces,person,"[66, 76, 101]",13.148220486111112
3741,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,"Dominic Fike, Zendaya",Elliot's Song,person,"[18, 20, 30]",66.2336154513889
3742,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,"Dominic Fike, Zendaya",Elliot's Song,person,"[205, 202, 204]",20.57552083333333
3743,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,"Dominic Fike, Zendaya",Elliot's Song,person,"[66, 76, 101]",13.19086371527778
3744,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Alice Phoebe Lou,Lover / / Over the Moon,person,"[18, 20, 30]",66.28211805555554
3745,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Alice Phoebe Lou,Lover / / Over the Moon,person,"[205, 202, 204]",20.56966145833333
3746,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Alice Phoebe Lou,Lover / / Over the Moon,person,"[66, 76, 101]",13.148220486111112
3747,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Wasia Project,ur so pretty,person,"[18, 20, 30]",66.2336154513889
3748,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Wasia Project,ur so pretty,person,"[205, 202, 204]",20.575303819444443
3749,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Wasia Project,ur so pretty,person,"[66, 76, 101]",13.191080729166666
3750,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Leona,What Kind of Lonely Are You?,person,"[18, 20, 30]",66.2336154513889
3751,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Leona,What Kind of Lonely Are You?,person,"[205, 202, 204]",20.575303819444443
3752,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Leona,What Kind of Lonely Are You?,person,"[66, 76, 101]",13.191080729166666
3753,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Faye,Screams and Dreams,person,"[18, 20, 30]",66.2336154513889
3754,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Faye,Screams and Dreams,person,"[205, 202, 204]",20.575303819444443
3755,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Faye,Screams and Dreams,person,"[66, 76, 101]",13.191080729166666
3756,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Matt Maltese,When You Wash Your Hair,person,"[18, 20, 30]",66.2336154513889
3757,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Matt Maltese,When You Wash Your Hair,person,"[205, 202, 204]",20.575303819444443
3758,사랑을 하고 있는 모든 이들에게,#팝송추천 #플레이리스트 #노래추천 당신은 어떤 사랑을 하고 있나요?,Matt Maltese,When You Wash Your Hair,person,"[66, 76, 101]",13.191080729166666
