,제목,설명,가수,곡명,이미지객체,이미지색감,색감비율
2677,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Treat Me Better,person,"[35, 44, 53]",28.84798177083333
2678,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Treat Me Better,person,"[76, 101, 117]",19.76996527777778
2679,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉","Anthony Lazaro, Marle Thomson",A Million Songs,person,"[168, 189, 184]",51.37651909722221
2680,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉","Anthony Lazaro, Marle Thomson",A Million Songs,person,"[35, 44, 53]",28.86707899305556
2681,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉","Anthony Lazaro, Marle Thomson",A Million Songs,person,"[76, 101, 117]",19.75640190972222
2682,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Laufey,Like the Movies,person,"[168, 189, 184]",51.36859809027777
2683,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Laufey,Like the Movies,person,"[35, 44, 53]",28.886067708333336
2684,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Laufey,Like the Movies,person,"[76, 101, 117]",19.74533420138889
2685,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Carsie Blanton,Two Sleepy People,person,"[168, 189, 184]",51.38205295138889
2686,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Carsie Blanton,Two Sleepy People,person,"[35, 44, 53]",28.84798177083333
2687,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Carsie Blanton,Two Sleepy People,person,"[76, 101, 117]",19.76996527777778
2688,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,Lover for Hire,person,"[168, 189, 184]",51.37999131944444
2689,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,Lover for Hire,person,"[35, 44, 53]",28.859049479166664
2690,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,Lover for Hire,person,"[76, 101, 117]",19.76095920138889
2691,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Luisa Sobral,Mr & Mrs Brown,person,"[168, 189, 184]",51.36859809027777
2692,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Luisa Sobral,Mr & Mrs Brown,person,"[35, 44, 53]",28.886067708333336
2693,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Luisa Sobral,Mr & Mrs Brown,person,"[76, 101, 117]",19.74533420138889
2694,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Laufey,I Wish You Love,person,"[168, 189, 184]",51.38194444444445
2695,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Laufey,I Wish You Love,person,"[35, 44, 53]",28.84798177083333
2696,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Laufey,I Wish You Love,person,"[76, 101, 117]",19.77007378472222
2697,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,Paint It Blue,person,"[168, 189, 184]",51.36838107638889
2698,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,Paint It Blue,person,"[35, 44, 53]",28.874131944444443
2699,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,Paint It Blue,person,"[76, 101, 117]",19.757486979166668
2700,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,The Day I'm In Love,person,"[168, 189, 184]",51.38313802083333
2701,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,The Day I'm In Love,person,"[35, 44, 53]",28.83713107638889
2702,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,The Day I'm In Love,person,"[76, 101, 117]",19.77973090277778
2703,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Any Little Time,person,"[168, 189, 184]",51.38205295138889
2704,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Any Little Time,person,"[35, 44, 53]",28.84798177083333
2705,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Any Little Time,person,"[76, 101, 117]",19.76996527777778
2706,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Why Do I?,person,"[168, 189, 184]",51.36859809027777
2707,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Why Do I?,person,"[35, 44, 53]",28.886067708333336
2708,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Why Do I?,person,"[76, 101, 117]",19.74533420138889
2709,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,Hey!,person,"[168, 189, 184]",51.382269965277786
2710,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,Hey!,person,"[35, 44, 53]",28.84375
2711,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,Hey!,person,"[76, 101, 117]",19.77398003472222
2712,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Is a Good Man Real?,person,"[168, 189, 184]",51.36859809027777
2713,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Is a Good Man Real?,person,"[35, 44, 53]",28.886067708333336
2714,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Is a Good Man Real?,person,"[76, 101, 117]",19.74533420138889
2715,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,Grow Old Together,person,"[168, 189, 184]",51.36859809027777
2716,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,Grow Old Together,person,"[35, 44, 53]",28.886067708333336
2717,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,Grow Old Together,person,"[76, 101, 117]",19.74533420138889
2718,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,The Phone Ring,person,"[168, 189, 184]",51.36859809027777
2719,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,The Phone Ring,person,"[35, 44, 53]",28.886067708333336
2720,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,The Phone Ring,person,"[76, 101, 117]",19.74533420138889
2721,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Just Two,person,"[168, 189, 184]",51.36848958333333
2722,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Just Two,person,"[35, 44, 53]",28.900173611111114
2723,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Just Two,person,"[76, 101, 117]",19.731336805555557
2724,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉","Caity Gyorgy, Kyle Pogline",It Might as Well Be Spring,person,"[168, 189, 184]",51.38205295138889
2725,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉","Caity Gyorgy, Kyle Pogline",It Might as Well Be Spring,person,"[35, 44, 53]",28.84798177083333
2726,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉","Caity Gyorgy, Kyle Pogline",It Might as Well Be Spring,person,"[76, 101, 117]",19.76996527777778
2727,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉","Anthony Lazaro, Marle Thomson",Snow Globe,person,"[168, 189, 184]",51.36859809027777
2728,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉","Anthony Lazaro, Marle Thomson",Snow Globe,person,"[35, 44, 53]",28.886067708333336
2729,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉","Anthony Lazaro, Marle Thomson",Snow Globe,person,"[76, 101, 117]",19.74533420138889
2730,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Milena,Letter,person,"[159, 163, 179]",36.08897569444444
2731,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Milena,Letter,person,"[54, 76, 116]",33.18793402777778
2732,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Milena,Letter,person,"[14, 20, 40]",30.72309027777777
2733,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Gogang,Love Is (Intro),person,"[159, 163, 179]",36.089084201388886
2734,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Gogang,Love Is (Intro),person,"[54, 76, 116]",33.18782552083333
2735,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Gogang,Love Is (Intro),person,"[14, 20, 40]",30.72309027777777
2736,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Sam Ock,silent,person,"[159, 163, 179]",36.08778211805556
2737,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Sam Ock,silent,person,"[54, 76, 116]",33.18912760416667
2738,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Sam Ock,silent,person,"[14, 20, 40]",30.72309027777777
2739,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,hongjoin,you left your baggage,person,"[159, 163, 179]",36.08897569444444
2740,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,hongjoin,you left your baggage,person,"[54, 76, 116]",33.18793402777778
2741,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,hongjoin,you left your baggage,person,"[14, 20, 40]",30.72309027777777
2742,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,"Hannon, KIM MIN SEUNG",Her At The Time,person,"[159, 163, 179]",36.09613715277778
2743,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,"Hannon, KIM MIN SEUNG",Her At The Time,person,"[54, 76, 116]",33.19835069444444
2744,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,"Hannon, KIM MIN SEUNG",Her At The Time,person,"[14, 20, 40]",30.70551215277777
2745,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Porter Robinson,Blossom,person,"[159, 163, 179]",36.095920138888886
2746,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Porter Robinson,Blossom,person,"[54, 76, 116]",33.1953125
2747,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Porter Robinson,Blossom,person,"[14, 20, 40]",30.70876736111111
2748,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,"92914, Minji",Someday,person,"[159, 163, 179]",36.08778211805556
2749,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,"92914, Minji",Someday,person,"[54, 76, 116]",33.18912760416667
2750,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,"92914, Minji",Someday,person,"[14, 20, 40]",30.72309027777777
2751,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Gogang,Your Night Is My Dream,person,"[159, 163, 179]",36.095920138888886
2752,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Gogang,Your Night Is My Dream,person,"[54, 76, 116]",33.195529513888886
