curColor,curPer,curColor2,curPer2,curColor3,curPer3,curObject,curHead,curTitle,curExplain,curArtist,song,genre
Grey,15.63,Grey,13.06,Black,10.53,"['사진', '하얀색', '검은색', '플래시 사진', '폰트', '선', '시원한', '필적', '속눈썹', '벽']",팝송이야국내음악이야? 팝송같은국내음악아티스트?,AURA,,JUNNY,JUNNY - AURA,R&B
Grey,15.63,Grey,13.06,Black,10.53,"['사진', '하얀색', '검은색', '플래시 사진', '폰트', '선', '시원한', '필적', '속눈썹', '벽']",팝송이야국내음악이야? 팝송같은국내음악아티스트?,She lives in Paris,,GEMINI,GEMINI - She lives in Paris,R&B
Grey,15.63,Grey,13.06,Black,10.53,"['사진', '하얀색', '검은색', '플래시 사진', '폰트', '선', '시원한', '필적', '속눈썹', '벽']",팝송이야국내음악이야? 팝송같은국내음악아티스트?,Monster,,eldon,eldon - Monster,인디
Grey,15.63,Grey,13.06,Black,10.53,"['사진', '하얀색', '검은색', '플래시 사진', '폰트', '선', '시원한', '필적', '속눈썹', '벽']",팝송이야국내음악이야? 팝송같은국내음악아티스트?,Broken Love,,GEMINI,GEMINI - Broken Love,R&B
Grey,15.63,Grey,13.06,Black,10.53,"['사진', '하얀색', '검은색', '플래시 사진', '폰트', '선', '시원한', '필적', '속눈썹', '벽']",팝송이야국내음악이야? 팝송같은국내음악아티스트?,lone summer,,slchld,slchld - lone summer,R&B
Grey,15.63,Grey,13.06,Black,10.53,"['사진', '하얀색', '검은색', '플래시 사진', '폰트', '선', '시원한', '필적', '속눈썹', '벽']",팝송이야국내음악이야? 팝송같은국내음악아티스트?,For Us,,DAUL,DAUL - For Us,R&B
Grey,15.63,Grey,13.06,Black,10.53,"['사진', '하얀색', '검은색', '플래시 사진', '폰트', '선', '시원한', '필적', '속눈썹', '벽']",팝송이야국내음악이야? 팝송같은국내음악아티스트?,Know me,,GEMINI,GEMINI - Know me,R&B
Grey,15.63,Grey,13.06,Black,10.53,"['사진', '하얀색', '검은색', '플래시 사진', '폰트', '선', '시원한', '필적', '속눈썹', '벽']",팝송이야국내음악이야? 팝송같은국내음악아티스트?,Night View,,leanon,leanon - Night View,R&B
Grey,15.63,Grey,13.06,Black,10.53,"['사진', '하얀색', '검은색', '플래시 사진', '폰트', '선', '시원한', '필적', '속눈썹', '벽']",팝송이야국내음악이야? 팝송같은국내음악아티스트?,miller,,heyden,heyden - miller,R&B
Grey,15.63,Grey,13.06,Black,10.53,"['말뿐인', '속눈썹', '플래시 사진', '검정색과 흰색', '몸짓', '스타일', '행복하다', '흑발', '단색화', '안경']",섹시치명적남자의정석과몰입유발팝송,Ashes,,Stellar,Stellar - Ashes,POP
Grey,15.63,Grey,13.06,Black,10.53,"['말뿐인', '속눈썹', '플래시 사진', '검정색과 흰색', '몸짓', '스타일', '행복하다', '흑발', '단색화', '안경']",섹시치명적남자의정석과몰입유발팝송,CPH Girls,,Christopher,Christopher - CPH Girls,POP
Grey,15.63,Grey,13.06,Black,10.53,"['말뿐인', '속눈썹', '플래시 사진', '검정색과 흰색', '몸짓', '스타일', '행복하다', '흑발', '단색화', '안경']",섹시치명적남자의정석과몰입유발팝송,Burn the House Down,,AJR,AJR - Burn the House Down,POP
Grey,15.63,Grey,13.06,Black,10.53,"['말뿐인', '속눈썹', '플래시 사진', '검정색과 흰색', '몸짓', '스타일', '행복하다', '흑발', '단색화', '안경']",섹시치명적남자의정석과몰입유발팝송,queen of broken hearts,,blackbear,blackbear - queen of broken hearts,POP
Grey,36.99,Grey,24.11,Grey,1.08,"['말뿐인', '손', '어깨', '팔', '속눈썹', '편안', '목', '소매', '몸짓', '행복하다']",사랑이어디있는데? 볼수도만질수도없어 / 이별슬픈팝송,Malibu Nights,,LANY,LANY - Malibu Nights,기타
Grey,36.99,Grey,24.11,Grey,1.08,"['말뿐인', '손', '어깨', '팔', '속눈썹', '편안', '목', '소매', '몸짓', '행복하다']",사랑이어디있는데? 볼수도만질수도없어 / 이별슬픈팝송,Purpose,,Etham,Etham - Purpose,POP
Grey,36.99,Grey,24.11,Grey,1.08,"['검은색', '인간', '검정색과 흰색', '나무', '몸짓', '스타일', '상호 작용', '폰트', '수하물 및 가방', '흑백 사진']",내플리에가득담긴인디감성힙합국내플레이리스트,AURA,,JUNNY,JUNNY - AURA,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"['검은색', '인간', '검정색과 흰색', '나무', '몸짓', '스타일', '상호 작용', '폰트', '수하물 및 가방', '흑백 사진']",내플리에가득담긴인디감성힙합국내플레이리스트,Tricky,,마치,마치 - Tricky,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"['검은색', '인간', '검정색과 흰색', '나무', '몸짓', '스타일', '상호 작용', '폰트', '수하물 및 가방', '흑백 사진']",내플리에가득담긴인디감성힙합국내플레이리스트,sober,,JUNNY,JUNNY - sober,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"['검은색', '인간', '검정색과 흰색', '나무', '몸짓', '스타일', '상호 작용', '폰트', '수하물 및 가방', '흑백 사진']",내플리에가득담긴인디감성힙합국내플레이리스트,Night View,,leanon,leanon - Night View,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"['검은색', '인간', '검정색과 흰색', '나무', '몸짓', '스타일', '상호 작용', '폰트', '수하물 및 가방', '흑백 사진']",내플리에가득담긴인디감성힙합국내플레이리스트,봄 to 러브,,10CM,10CM - 봄 to 러브,록/메탈
Grey,36.99,Grey,24.11,Grey,1.08,"['검은색', '인간', '검정색과 흰색', '나무', '몸짓', '스타일', '상호 작용', '폰트', '수하물 및 가방', '흑백 사진']",내플리에가득담긴인디감성힙합국내플레이리스트,Always,,네이비쿼카,네이비쿼카 - Always,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"['검은색', '인간', '검정색과 흰색', '나무', '몸짓', '스타일', '상호 작용', '폰트', '수하물 및 가방', '흑백 사진']",내플리에가득담긴인디감성힙합국내플레이리스트,Airplane Mode,,김호연,김호연 - Airplane Mode,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"['검은색', '인간', '검정색과 흰색', '나무', '몸짓', '스타일', '상호 작용', '폰트', '수하물 및 가방', '흑백 사진']",내플리에가득담긴인디감성힙합국내플레이리스트,편안한사이,,신얼,신얼 - 편안한사이,랩/힙합
Grey,36.99,Grey,24.11,Grey,1.08,"['검은색', '인간', '검정색과 흰색', '나무', '몸짓', '스타일', '상호 작용', '폰트', '수하물 및 가방', '흑백 사진']",내플리에가득담긴인디감성힙합국내플레이리스트,By My Side,,JUNNY,JUNNY - By My Side,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"['검은색', '인간', '검정색과 흰색', '나무', '몸짓', '스타일', '상호 작용', '폰트', '수하물 및 가방', '흑백 사진']",내플리에가득담긴인디감성힙합국내플레이리스트,Love is You,,유정,유정 - Love is You,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"['꽃', '식물', '표정', '자연 속의 사람들', '잎', '자연', '자연 환 경', '하늘', '행복하다', '노란색']",오랜만에듣는국내알앤비인디띵곡모음,BASEMENT BOY,,DEMIAN,DEMIAN - BASEMENT BOY,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"['꽃', '식물', '표정', '자연 속의 사람들', '잎', '자연', '자연 환 경', '하늘', '행복하다', '노란색']",오랜만에듣는국내알앤비인디띵곡모음,Tip Toe,,Crush,Crush - Tip Toe,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"['꽃', '식물', '표정', '자연 속의 사람들', '잎', '자연', '자연 환 경', '하늘', '행복하다', '노란색']",오랜만에듣는국내알앤비인디띵곡모음,Your Dog Loves You,,Colde,Colde - Your Dog Loves You,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"['꽃', '식물', '표정', '자연 속의 사람들', '잎', '자연', '자연 환 경', '하늘', '행복하다', '노란색']",오랜만에듣는국내알앤비인디띵곡모음,By My Side,,JUNNY,JUNNY - By My Side,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"['꽃', '식물', '표정', '자연 속의 사람들', '잎', '자연', '자연 환 경', '하늘', '행복하다', '노란색']",오랜만에듣는국내알앤비인디띵곡모음,셜록,,oceanfromtheblue,oceanfromtheblue - 셜록,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"['꽃', '식물', '표정', '자연 속의 사람들', '잎', '자연', '자연 환 경', '하늘', '행복하다', '노란색']",오랜만에듣는국내알앤비인디띵곡모음,Better,,Kvsh,Kvsh - Better,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"['꽃', '식물', '표정', '자연 속의 사람들', '잎', '자연', '자연 환 경', '하늘', '행복하다', '노란색']",오랜만에듣는국내알앤비인디띵곡모음,We,,jeebanoff,jeebanoff - We,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"['꽃', '식물', '표정', '자연 속의 사람들', '잎', '자연', '자연 환 경', '하늘', '행복하다', '노란색']",오랜만에듣는국내알앤비인디띵곡모음,home dance,,선재,선재 - home dance,R&B
Grey,48.49,Navy,7.2,Pink,2.39,"['꽃', '식물', '표정', '자연 속의 사람들', '잎', '자연', '자연 환 경', '하늘', '행복하다', '노란색']",오랜만에듣는국내알앤비인디띵곡모음,어떻게 지내,,오반,오반 - 어떻게 지내,랩/힙합
Grey,48.49,Navy,7.2,Pink,2.39,"['꽃', '식물', '표정', '자연 속의 사람들', '잎', '자연', '자연 환 경', '하늘', '행복하다', '노란색']",오랜만에듣는국내알앤비인디띵곡모음,365&7,,pH-1,pH-1 - 365&7,랩/힙합
Grey,48.49,Navy,7.2,Pink,2.39,"['꽃', '식물', '표정', '자연 속의 사람들', '잎', '자연', '자연 환 경', '하늘', '행복하다', '노란색']",오랜만에듣는국내알앤비인디띵곡모음,하늘엔 쏟아지는 많은 별들,,퀸샤,퀸샤 - 하늘엔 쏟아지는 많은 별들,인디
Grey,48.49,Navy,7.2,Pink,2.39,"['물', '하늘', '구름', '서핑', '하늘빛', '해안 및 해양 지형', '여가', '여행하다', '산', '서핑보드']",선곡부터모든곡이진짜너무좋아시원하고청량한팝송 /드라이브여름팝송,Get To Know Ya,,Sametime,Sametime - Get To Know Ya,POP
Grey,48.49,Navy,7.2,Pink,2.39,"['물', '하늘', '구름', '서핑', '하늘빛', '해안 및 해양 지형', '여가', '여행하다', '산', '서핑보드']",선곡부터모든곡이진짜너무좋아시원하고청량한팝송 /드라이브여름팝송,All 4 Nothing,,Lauv,Lauv - All 4 Nothing,POP
Grey,48.49,Navy,7.2,Pink,2.39,"['물', '하늘', '구름', '서핑', '하늘빛', '해안 및 해양 지형', '여가', '여행하다', '산', '서핑보드']",선곡부터모든곡이진짜너무좋아시원하고청량한팝송 /드라이브여름팝송,Undress Rehearsal,,Timeflies,Timeflies - Undress Rehearsal,랩/힙합
Grey,48.49,Navy,7.2,Pink,2.39,"['물', '하늘', '구름', '서핑', '하늘빛', '해안 및 해양 지형', '여가', '여행하다', '산', '서핑보드']",선곡부터모든곡이진짜너무좋아시원하고청량한팝송 /드라이브여름팝송,Waterbed,,Hearts & Colors,Hearts & Colors - Waterbed,POP
Grey,48.49,Navy,7.2,Pink,2.39,"['물', '하늘', '구름', '서핑', '하늘빛', '해안 및 해양 지형', '여가', '여행하다', '산', '서핑보드']",선곡부터모든곡이진짜너무좋아시원하고청량한팝송 /드라이브여름팝송,PAY ME BACK!,,ILIRA,ILIRA - PAY ME BACK!,POP
Grey,48.49,Navy,7.2,Pink,2.39,"['물', '하늘', '구름', '서핑', '하늘빛', '해안 및 해양 지형', '여가', '여행하다', '산', '서핑보드']",선곡부터모든곡이진짜너무좋아시원하고청량한팝송 /드라이브여름팝송,Splash,,PUBLIC,PUBLIC - Splash,POP
Grey,48.49,Navy,7.2,Pink,2.39,"['물', '하늘', '구름', '서핑', '하늘빛', '해안 및 해양 지형', '여가', '여행하다', '산', '서핑보드']",선곡부터모든곡이진짜너무좋아시원하고청량한팝송 /드라이브여름팝송,Honey In The Summer,,PUBLIC,PUBLIC - Honey In The Summer,POP
Grey,48.49,Navy,7.2,Pink,2.39,"['물', '하늘', '구름', '서핑', '하늘빛', '해안 및 해양 지형', '여가', '여행하다', '산', '서핑보드']",선곡부터모든곡이진짜너무좋아시원하고청량한팝송 /드라이브여름팝송,For A Minute,,WizTheMc,WizTheMc - For A Minute,랩/힙합
Grey,48.49,Navy,7.2,Pink,2.39,"['플래시 사진', '몸짓', '자동차 조명', '폰트', '색조 및 음영', '티셔츠', '차량 도어', '전자 기기', '자정', '어둠']",오늘은힘들어서이음악을듣고싶었어요 / 발라드국내음악,들어봐줘요,,라디,라디 - 들어봐줘요,발라드
Grey,48.49,Navy,7.2,Pink,2.39,"['플래시 사진', '몸짓', '자동차 조명', '폰트', '색조 및 음영', '티셔츠', '차량 도어', '전자 기기', '자정', '어둠']",오늘은힘들어서이음악을듣고싶었어요 / 발라드국내음악,Slow,,SOLE,SOLE - Slow,R&B
Grey,48.49,Navy,7.2,Pink,2.39,"['플래시 사진', '몸짓', '자동차 조명', '폰트', '색조 및 음영', '티셔츠', '차량 도어', '전자 기기', '자정', '어둠']",오늘은힘들어서이음악을듣고싶었어요 / 발라드국내음악,의연한 악수,,카더가든,카더가든 - 의연한 악수,록/메탈
Grey,48.49,Navy,7.2,Pink,2.39,"['플래시 사진', '몸짓', '자동차 조명', '폰트', '색조 및 음영', '티셔츠', '차량 도어', '전자 기기', '자정', '어둠']",오늘은힘들어서이음악을듣고싶었어요 / 발라드국내음악,비밀,,WH3N,WH3N - 비밀,R&B
Grey,48.49,Navy,7.2,Pink,2.39,"['플래시 사진', '몸짓', '자동차 조명', '폰트', '색조 및 음영', '티셔츠', '차량 도어', '전자 기기', '자정', '어둠']",오늘은힘들어서이음악을듣고싶었어요 / 발라드국내음악,향수,,Crush,Crush - 향수,R&B
Grey,48.49,Navy,7.2,Pink,2.39,"['플래시 사진', '몸짓', '자동차 조명', '폰트', '색조 및 음영', '티셔츠', '차량 도어', '전자 기기', '자정', '어둠']",오늘은힘들어서이음악을듣고싶었어요 / 발라드국내음악,물음표가 가득한 나의 밤,,조소정,조소정 - 물음표가 가득한 나의 밤,발라드
Grey,48.49,Navy,7.2,Pink,2.39,"['플래시 사진', '몸짓', '자동차 조명', '폰트', '색조 및 음영', '티셔츠', '차량 도어', '전자 기기', '자정', '어둠']",오늘은힘들어서이음악을듣고싶었어요 / 발라드국내음악,퇴근시간,,CHEEZE,CHEEZE - 퇴근시간,발라드
Grey,48.49,Navy,7.2,Pink,2.39,"['플래시 사진', '몸짓', '자동차 조명', '폰트', '색조 및 음영', '티셔츠', '차량 도어', '전자 기기', '자정', '어둠']",오늘은힘들어서이음악을듣고싶었어요 / 발라드국내음악,가리워진 길,,볼빨간사춘기,볼빨간사춘기 - 가리워진 길,재즈
Grey,48.49,Navy,7.2,Pink,2.39,"['플래시 사진', '몸짓', '자동차 조명', '폰트', '색조 및 음영', '티셔츠', '차량 도어', '전자 기기', '자정', '어둠']",오늘은힘들어서이음악을듣고싶었어요 / 발라드국내음악,수고했어요,,nov,nov - 수고했어요,발라드
Grey,48.49,Navy,7.2,Pink,2.39,"['머리카락', '피부', '말뿐인', '턱', '손', '눈썹', '속눈썹', '눈', '입', '보라']",와진짜도입부부터장난아니잖아? / 국내힙합,Piss On Me,,2xxx,2xxx - Piss On Me,R&B
Grey,48.49,Navy,7.2,Pink,2.39,"['머리카락', '피부', '말뿐인', '턱', '손', '눈썹', '속눈썹', '눈', '입', '보라']",와진짜도입부부터장난아니잖아? / 국내힙합,All Day,,한요한,한요한 - All Day,랩/힙합
Grey,48.49,Navy,7.2,Pink,2.39,"['머리카락', '피부', '말뿐인', '턱', '손', '눈썹', '속눈썹', '눈', '입', '보라']",와진짜도입부부터장난아니잖아? / 국내힙합,SUMMERIDE,,박재범,박재범 - SUMMERIDE,R&B
Grey,48.49,Navy,7.2,Pink,2.39,"['머리카락', '피부', '말뿐인', '턱', '손', '눈썹', '속눈썹', '눈', '입', '보라']",와진짜도입부부터장난아니잖아? / 국내힙합,Midnight,,챈슬러,챈슬러 - Midnight,R&B
Grey,48.49,Navy,7.2,Pink,2.39,"['머리카락', '피부', '말뿐인', '턱', '손', '눈썹', '속눈썹', '눈', '입', '보라']",와진짜도입부부터장난아니잖아? / 국내힙합,CITY LOVE,,pH-1,pH-1 - CITY LOVE,랩/힙합
Grey,48.49,Navy,7.2,Pink,2.39,"['머리카락', '피부', '말뿐인', '턱', '손', '눈썹', '속눈썹', '눈', '입', '보라']",와진짜도입부부터장난아니잖아? / 국내힙합,We,,jeebanoff,jeebanoff - We,R&B
Grey,48.49,Navy,7.2,Pink,2.39,"['머리카락', '피부', '말뿐인', '턱', '손', '눈썹', '속눈썹', '눈', '입', '보라']",와진짜도입부부터장난아니잖아? / 국내힙합,Pity Party,,JAMIE,JAMIE - Pity Party,댄스
Grey,48.49,Navy,7.2,Pink,2.39,"['머리카락', '피부', '말뿐인', '턱', '손', '눈썹', '속눈썹', '눈', '입', '보라']",와진짜도입부부터장난아니잖아? / 국내힙합,Donut,,pH-1,pH-1 - Donut,랩/힙합
Grey,48.49,Navy,7.2,Pink,2.39,"['머리카락', '피부', '말뿐인', '턱', '손', '눈썹', '속눈썹', '눈', '입', '보라']",와진짜도입부부터장난아니잖아? / 국내힙합,파티피플,,기리보이,기리보이 - 파티피플,랩/힙합
Grey,48.49,Navy,7.2,Pink,2.39,"['머리카락', '피부', '말뿐인', '턱', '손', '눈썹', '속눈썹', '눈', '입', '보라']",와진짜도입부부터장난아니잖아? / 국내힙합,gold,,offonoff,offonoff - gold,기타
Grey,48.49,Navy,7.2,Pink,2.39,"['물', '식물', '자연 속의 사람들', '플래시 사진', '목재', '행복하다', '몸짓', '물줄기', '폰트', '풍경']",달달하게기분좋아지는팝송준비했어 ! 빨리들어봐,Day Dreaming,,Jack & Jack,Jack & Jack - Day Dreaming,POP
Grey,48.49,Navy,7.2,Pink,2.39,"['물', '식물', '자연 속의 사람들', '플래시 사진', '목재', '행복하다', '몸짓', '물줄기', '폰트', '풍경']",달달하게기분좋아지는팝송준비했어 ! 빨리들어봐,More Than Friends,,Mokita,Mokita - More Than Friends,기타
Grey,48.49,Navy,7.2,Pink,2.39,"['물', '식물', '자연 속의 사람들', '플래시 사진', '목재', '행복하다', '몸짓', '물줄기', '폰트', '풍경']",달달하게기분좋아지는팝송준비했어 ! 빨리들어봐,13,,LANY,LANY - 13,기타
Grey,48.49,Navy,7.2,Pink,2.39,"['물', '식물', '자연 속의 사람들', '플래시 사진', '목재', '행복하다', '몸짓', '물줄기', '폰트', '풍경']",달달하게기분좋아지는팝송준비했어 ! 빨리들어봐,Face To Face,,Ruel,Ruel - Face To Face,POP
Grey,48.49,Navy,7.2,Pink,2.39,"['물', '식물', '자연 속의 사람들', '플래시 사진', '목재', '행복하다', '몸짓', '물줄기', '폰트', '풍경']",달달하게기분좋아지는팝송준비했어 ! 빨리들어봐,I'm Good,,Glowie,Glowie - I'm Good,POP
Black,55.68,Black,14.29,Grey,9.2,"['헤어스타일', '캡', '플래시 사진', '패션', '소매', '야구 모자', '몸짓', '시원한', '폰트', '티셔츠']",이렇게좋은국힙을나혼자들을순없잖아,She lives in Paris,,GEMINI,GEMINI - She lives in Paris,R&B
Black,55.68,Black,14.29,Grey,9.2,"['헤어스타일', '캡', '플래시 사진', '패션', '소매', '야구 모자', '몸짓', '시원한', '폰트', '티셔츠']",이렇게좋은국힙을나혼자들을순없잖아,Real Thing,,THAMA,THAMA - Real Thing,R&B
Black,55.68,Black,14.29,Grey,9.2,"['헤어스타일', '캡', '플래시 사진', '패션', '소매', '야구 모자', '몸짓', '시원한', '폰트', '티셔츠']",이렇게좋은국힙을나혼자들을순없잖아,Going,,GEMINI,GEMINI - Going,R&B
Black,55.68,Black,14.29,Grey,9.2,"['헤어스타일', '캡', '플래시 사진', '패션', '소매', '야구 모자', '몸짓', '시원한', '폰트', '티셔츠']",이렇게좋은국힙을나혼자들을순없잖아,So Long,,THAMA,THAMA - So Long,R&B
Black,55.68,Black,14.29,Grey,9.2,"['헤어스타일', '캡', '플래시 사진', '패션', '소매', '야구 모자', '몸짓', '시원한', '폰트', '티셔츠']",이렇게좋은국힙을나혼자들을순없잖아,인생네컷,,Gist,Gist - 인생네컷,R&B
Black,55.68,Black,14.29,Grey,9.2,"['헤어스타일', '캡', '플래시 사진', '패션', '소매', '야구 모자', '몸짓', '시원한', '폰트', '티셔츠']",이렇게좋은국힙을나혼자들을순없잖아,키보드,,기리보이,기리보이 - 키보드,랩/힙합
Black,55.68,Black,14.29,Grey,9.2,"['헤어스타일', '캡', '플래시 사진', '패션', '소매', '야구 모자', '몸짓', '시원한', '폰트', '티셔츠']",이렇게좋은국힙을나혼자들을순없잖아,Better,,Kvsh,Kvsh - Better,R&B
Black,55.68,Black,14.29,Grey,9.2,"['헤어스타일', '캡', '플래시 사진', '패션', '소매', '야구 모자', '몸짓', '시원한', '폰트', '티셔츠']",이렇게좋은국힙을나혼자들을순없잖아,say yes,,oceanfromtheblue,oceanfromtheblue - say yes,R&B
Black,55.68,Black,14.29,Grey,9.2,"['헤어스타일', '캡', '플래시 사진', '패션', '소매', '야구 모자', '몸짓', '시원한', '폰트', '티셔츠']",이렇게좋은국힙을나혼자들을순없잖아,let's go picnic,,죠지,죠지 - let's go picnic,R&B
Black,55.68,Black,14.29,Grey,9.2,"['헤어스타일', '캡', '플래시 사진', '패션', '소매', '야구 모자', '몸짓', '시원한', '폰트', '티셔츠']",이렇게좋은국힙을나혼자들을순없잖아,LOVE me,,BE'O,BE'O - LOVE me,랩/힙합
Black,55.68,Black,14.29,Grey,9.2,"['헤어스타일', '캡', '플래시 사진', '패션', '소매', '야구 모자', '몸짓', '시원한', '폰트', '티셔츠']",이렇게좋은국힙을나혼자들을순없잖아,Black Swan,,Gist,Gist - Black Swan,R&B
Black,55.68,Black,14.29,Grey,9.2,"['헤어스타일', '캡', '플래시 사진', '패션', '소매', '야구 모자', '몸짓', '시원한', '폰트', '티셔츠']",이렇게좋은국힙을나혼자들을순없잖아,카페인,,Kvsh,Kvsh - 카페인,R&B
Black,55.68,Black,14.29,Grey,9.2,"['헤어스타일', '캡', '플래시 사진', '패션', '소매', '야구 모자', '몸짓', '시원한', '폰트', '티셔츠']",이렇게좋은국힙을나혼자들을순없잖아,By Your Side,,Hoody,Hoody - By Your Side,R&B
Black,55.68,Black,14.29,Grey,9.2,"['헤어스타일', '캡', '플래시 사진', '패션', '소매', '야구 모자', '몸짓', '시원한', '폰트', '티셔츠']",이렇게좋은국힙을나혼자들을순없잖아,CITY LOVE,,pH-1,pH-1 - CITY LOVE,랩/힙합
Black,55.68,Black,14.29,Grey,9.2,"['헤어스타일', '캡', '플래시 사진', '패션', '소매', '야구 모자', '몸짓', '시원한', '폰트', '티셔츠']",이렇게좋은국힙을나혼자들을순없잖아,Law,,eldon,eldon - Law,인디
Black,55.68,Black,14.29,Grey,9.2,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,West Coast,,OneRepublic,OneRepublic - West Coast,POP
Black,55.68,Black,14.29,Grey,9.2,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Sunbeam,,KIAN,KIAN - Sunbeam,POP
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,All 4 Nothing,,Lauv,Lauv - All 4 Nothing,POP
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Failed English,,AVIV,AVIV - Failed English,POP
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Rendezvous,,Foley,Foley - Rendezvous,POP
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Free,,Soels,Soels - Free,POP
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Silent Revenge,,Anya,Anya - Silent Revenge,POP
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,so good,,joan,joan - so good,POP
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Undress Rehearsal,,Timeflies,Timeflies - Undress Rehearsal,랩/힙합
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,WHAT WOULD YOU DO?,,HONNE,HONNE - WHAT WOULD YOU DO?,POP
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Cola,,Foley,Foley - Cola,POP
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Beautiful,,Anne-Marie,Anne-Marie - Beautiful,POP
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Wishful Thinking,,BENEE,BENEE - Wishful Thinking,POP
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Last Call,,Khalid,Khalid - Last Call,R&B
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Brad Pitt,,COIN,COIN - Brad Pitt,POP
Brown,8.81,Pink,7.4,Grey,3.43,"['셔츠', '입', '웃다', '턱', '몸짓', '티셔츠', '시원한', '캡', '야구 모자', '재미있는']",귀에때려박는비트와내가딱좋아하는국힙,Donut,,pH-1,pH-1 - Donut,랩/힙합
Brown,8.81,Pink,7.4,Grey,3.43,"['셔츠', '입', '웃다', '턱', '몸짓', '티셔츠', '시원한', '캡', '야구 모자', '재미있는']",귀에때려박는비트와내가딱좋아하는국힙,렌즈,,Gist,Gist - 렌즈,R&B
