이미지,제목,설명,가수,곡명,이미지객체,이미지색감,색감비율
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Devin Kennedy,Forget About You (Intimate),,"[5, 7, 12]",76.14615885416667
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Devin Kennedy,Forget About You (Intimate),,"[58, 64, 85]",15.936957465277779
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Devin Kennedy,Forget About You (Intimate),,"[61, 87, 161]",7.916883680555556
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",yaeow,if i am without u,,"[5, 7, 12]",76.15071614583333
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",yaeow,if i am without u,,"[58, 64, 85]",15.935438368055554
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",yaeow,if i am without u,,"[61, 87, 161]",7.913845486111111
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Asiah,For the Ones That Listen,,"[5, 7, 12]",76.15082465277779
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Asiah,For the Ones That Listen,,"[58, 64, 85]",15.934895833333334
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Asiah,For the Ones That Listen,,"[61, 87, 161]",7.914279513888889
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?","Peter Fenn, ELIO",I Don't Know,,"[5, 7, 12]",76.14615885416667
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?","Peter Fenn, ELIO",I Don't Know,,"[58, 64, 85]",15.936957465277779
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?","Peter Fenn, ELIO",I Don't Know,,"[61, 87, 161]",7.916883680555556
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",ASTN,all ur fault,,"[5, 7, 12]",76.14615885416667
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",ASTN,all ur fault,,"[58, 64, 85]",15.936957465277779
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",ASTN,all ur fault,,"[61, 87, 161]",7.916883680555556
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?","Jamieboy, Ruben Wan",Relapse,,"[5, 7, 12]",76.15082465277779
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?","Jamieboy, Ruben Wan",Relapse,,"[58, 64, 85]",15.934895833333334
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?","Jamieboy, Ruben Wan",Relapse,,"[61, 87, 161]",7.914279513888889
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",yaeow,a song for when you fall in love,,"[5, 7, 12]",76.14615885416667
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",yaeow,a song for when you fall in love,,"[58, 64, 85]",15.936957465277779
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",yaeow,a song for when you fall in love,,"[61, 87, 161]",7.916883680555556
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",SOLOMON - phases,Acoustic,,"[5, 7, 12]",76.14615885416667
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",SOLOMON - phases,Acoustic,,"[58, 64, 85]",15.936957465277779
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",SOLOMON - phases,Acoustic,,"[61, 87, 161]",7.916883680555556
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Devin Kennedy,Poetry (Intimate),,"[5, 7, 12]",76.14615885416667
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Devin Kennedy,Poetry (Intimate),,"[58, 64, 85]",15.936957465277779
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Devin Kennedy,Poetry (Intimate),,"[61, 87, 161]",7.916883680555556
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Finding Hope,Crush On You,,"[5, 7, 12]",76.15082465277779
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Finding Hope,Crush On You,,"[58, 64, 85]",15.934895833333334
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Finding Hope,Crush On You,,"[61, 87, 161]",7.914279513888889
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Brandon,Time,,"[5, 7, 12]",76.19563802083333
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Brandon,Time,,"[58, 64, 85]",16.09613715277778
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Brandon,Time,,"[60, 87, 162]",7.708224826388889
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Ant Clemons,Pinky Promise,,"[5, 7, 12]",76.14615885416667
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Ant Clemons,Pinky Promise,,"[58, 64, 85]",15.936957465277779
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Ant Clemons,Pinky Promise,,"[61, 87, 161]",7.916883680555556
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Mac Ayres,I'll Be Your Home Now,,"[5, 7, 12]",76.19563802083333
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Mac Ayres,I'll Be Your Home Now,,"[58, 64, 85]",16.09613715277778
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Mac Ayres,I'll Be Your Home Now,,"[60, 87, 162]",7.708224826388889
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",JAWAN.mp3,Only Want U,,"[5, 7, 12]",76.15082465277779
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",JAWAN.mp3,Only Want U,,"[58, 64, 85]",15.934895833333334
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",JAWAN.mp3,Only Want U,,"[61, 87, 161]",7.914279513888889
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Jeseph Solomon,Turn Your Lights Down Low,,"[5, 7, 12]",76.14615885416667
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Jeseph Solomon,Turn Your Lights Down Low,,"[58, 64, 85]",15.936957465277779
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Jeseph Solomon,Turn Your Lights Down Low,,"[61, 87, 161]",7.916883680555556
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Finding Hope,Whatever You Want,,"[5, 7, 12]",76.14615885416667
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Finding Hope,Whatever You Want,,"[58, 64, 85]",15.936957465277779
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Finding Hope,Whatever You Want,,"[61, 87, 161]",7.916883680555556
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Finding Hope,Strangers,,"[5, 7, 12]",76.14615885416667
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Finding Hope,Strangers,,"[58, 64, 85]",15.936957465277779
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",Finding Hope,Strangers,,"[61, 87, 161]",7.916883680555556
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",ASTN,IT'S NOT THAT SERIOUS,,"[5, 7, 12]",76.14615885416667
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",ASTN,IT'S NOT THAT SERIOUS,,"[58, 64, 85]",15.936957465277779
https://img.youtube.com/vi/KdcLv5zxT0I/maxresdefault.jpg,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",ASTN,IT'S NOT THAT SERIOUS,,"[61, 87, 161]",7.916883680555556
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Walker,Good Man,person,"[81, 73, 59]",54.49967447916667
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Walker,Good Man,person,"[140, 141, 144]",25.056640625
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Walker,Good Man,person,"[211, 217, 225]",20.443684895833332
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Kate Bollinger,Queen to Nobody,person,"[81, 73, 59]",54.49967447916667
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Kate Bollinger,Queen to Nobody,person,"[140, 141, 144]",25.056640625
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Kate Bollinger,Queen to Nobody,person,"[211, 217, 225]",20.443684895833332
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Walker,that shit is on you,person,"[81, 73, 59]",54.501519097222214
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Walker,that shit is on you,person,"[140, 141, 144]",25.054796006944446
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Walker,that shit is on you,person,"[211, 217, 225]",20.443684895833332
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,"Simon Jefferis, Benedict Cork",Easy,person,"[81, 73, 59]",54.50108506944444
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,"Simon Jefferis, Benedict Cork",Easy,person,"[140, 141, 144]",25.05523003472222
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,"Simon Jefferis, Benedict Cork",Easy,person,"[211, 217, 225]",20.443684895833332
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Joey Howard,Racing Through My Mind,person,"[81, 73, 59]",54.50108506944444
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Joey Howard,Racing Through My Mind,person,"[140, 141, 144]",25.05523003472222
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Joey Howard,Racing Through My Mind,person,"[211, 217, 225]",20.443684895833332
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Aaron Childs,Overnight,person,"[81, 73, 59]",54.50141059027778
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Aaron Childs,Overnight,person,"[140, 141, 144]",25.054904513888886
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Aaron Childs,Overnight,person,"[211, 217, 225]",20.443684895833332
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Walker,I'll Be Right Here,person,"[81, 73, 59]",54.50108506944444
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Walker,I'll Be Right Here,person,"[140, 141, 144]",25.05523003472222
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Walker,I'll Be Right Here,person,"[211, 217, 225]",20.443684895833332
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Madelyn Grant,Purpose,person,"[81, 73, 59]",54.49891493055555
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Madelyn Grant,Purpose,person,"[140, 141, 144]",25.05740017361111
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Madelyn Grant,Purpose,person,"[211, 217, 225]",20.443684895833332
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Kate Bollinger,Untitled,person,"[81, 73, 59]",54.49891493055555
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Kate Bollinger,Untitled,person,"[140, 141, 144]",25.05740017361111
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Kate Bollinger,Untitled,person,"[211, 217, 225]",20.443684895833332
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,potsu,Close to You,person,"[81, 73, 59]",54.501519097222214
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,potsu,Close to You,person,"[140, 141, 144]",25.054796006944446
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,potsu,Close to You,person,"[211, 217, 225]",20.443684895833332
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Micah Manaitai,She Calls Me the Moon,person,"[81, 73, 59]",54.501519097222214
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Micah Manaitai,She Calls Me the Moon,person,"[140, 141, 144]",25.054904513888886
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Micah Manaitai,She Calls Me the Moon,person,"[211, 217, 225]",20.44357638888889
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Aaron Childs,My Way,person,"[81, 73, 59]",54.50173611111111
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Aaron Childs,My Way,person,"[140, 141, 144]",25.0546875
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Aaron Childs,My Way,person,"[211, 217, 225]",20.44357638888889
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Walker,Won't Be Here Long,person,"[81, 73, 59]",54.50108506944444
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Walker,Won't Be Here Long,person,"[140, 141, 144]",25.05523003472222
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Walker,Won't Be Here Long,person,"[211, 217, 225]",20.443684895833332
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,"Schwey, Artemis",Elasto,person,"[81, 73, 59]",54.50108506944444
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,"Schwey, Artemis",Elasto,person,"[140, 141, 144]",25.05523003472222
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,"Schwey, Artemis",Elasto,person,"[211, 217, 225]",20.443684895833332
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Kate Bollinger,A word becomes a sound,person,"[81, 73, 59]",54.49967447916667
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Kate Bollinger,A word becomes a sound,person,"[140, 141, 144]",25.056640625
https://img.youtube.com/vi/kshQyz2rTZs/maxresdefault.jpg,햇살이 따스했던 어느 나른한 오후에,#팝송추천 #플레이리스트 #노래추천 햇살 좋을 땐 역시 이런 노래 들어줘야지,Kate Bollinger,A word becomes a sound,person,"[211, 217, 225]",20.443684895833332
