이미지,제목,설명,가수,곡명
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Goodnight My Love
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Let's Make Love on This Plane
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉","Anthony Lazaro, Marle Thomson",It's Love
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉","Anthony Lazaro, Marle Thomson",Moonlight
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉","Laufey, dodie",Love to Keep Me Warm
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Mathilda Homer,Do You Want to Know a Secret
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Kat Edmonson,'S Wonderful
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉","Anthony Lazaro, Marle Thomson",Hummingbird
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Laufey,From The Start
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,Postcards from Rome
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Do Friends Fall in Love?
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Treat Me Better
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉","Anthony Lazaro, Marle Thomson",A Million Songs
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Laufey,Like the Movies
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Carsie Blanton,Two Sleepy People
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,Lover for Hire
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Luisa Sobral,Mr & Mrs Brown
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Laufey,I Wish You Love
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,Paint It Blue
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,The Day I'm In Love
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Any Little Time
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Why Do I?
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,Hey!
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Is a Good Man Real?
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,Grow Old Together
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Anthony Lazaro,The Phone Ring
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉",Rachael & Vilray,Just Two
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉","Caity Gyorgy, Kyle Pogline",It Might as Well Be Spring
https://img.youtube.com/vi/TXkb1hQ2cE0/maxresdefault.jpg,"파리의 아침, 센 강에서 여유를","#카페음악 #팝송추천 #플레이리스트 생각만으로도 기분 좋아지는 여행 ✈설레는 여행 길에 함께 할 플레이리스트를현대백화점면세점과 네고책이 함께 선보입니다.지금 현대백화점면세점에서 평생 회원으로 가입하고,온·오프라인 멤버십 등급 업그레이드 기회를 받아보세요!👉","Anthony Lazaro, Marle Thomson",Snow Globe
https://img.youtube.com/vi/cPa44H5SrAU/maxresdefault.jpg,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Milena,Letter
https://img.youtube.com/vi/cPa44H5SrAU/maxresdefault.jpg,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Gogang,Love Is (Intro)
https://img.youtube.com/vi/cPa44H5SrAU/maxresdefault.jpg,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Sam Ock,silent
https://img.youtube.com/vi/cPa44H5SrAU/maxresdefault.jpg,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,hongjoin,you left your baggage
