이미지,제목,설명,가수,곡명,이미지객체,이미지색감
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Mac Ayres,Again,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Mac Ayres,Again,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,keshi,i swear i'll never leave again,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,keshi,i swear i'll never leave again,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,keshi,i swear i'll never leave again,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Pink Sweat$,Honesty,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Pink Sweat$,Honesty,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Pink Sweat$,Honesty,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,keshi,UNDERSTAND,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,keshi,UNDERSTAND,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,keshi,UNDERSTAND,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,slchld,I find peace in the rain,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,slchld,I find peace in the rain,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,slchld,I find peace in the rain,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Nieman,Castle Rock,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Nieman,Castle Rock,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Nieman,Castle Rock,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Dylan Bernard,Higher,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Dylan Bernard,Higher,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Dylan Bernard,Higher,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Alex Holtti,Cold Hearted,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Alex Holtti,Cold Hearted,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Alex Holtti,Cold Hearted,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,homezone,August 7:28 P.M.,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,homezone,August 7:28 P.M.,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,homezone,August 7:28 P.M.,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Samuel Lim,Eleanor,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Samuel Lim,Eleanor,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Samuel Lim,Eleanor,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Pink Sweat$,Chains,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Pink Sweat$,Chains,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Pink Sweat$,Chains,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Fern.,Lie 2 Me,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Fern.,Lie 2 Me,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Fern.,Lie 2 Me,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,curv moon,Just Perfect,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,curv moon,Just Perfect,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,curv moon,Just Perfect,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,LANY,Malibu Nights,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,LANY,Malibu Nights,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,LANY,Malibu Nights,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Finding Hope,Nightlight,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Finding Hope,Nightlight,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Finding Hope,Nightlight,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Mira,never,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Mira,never,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Mira,never,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Fern.,What U Bad,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Fern.,What U Bad,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Fern.,What U Bad,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,"MAX, keshi",IT'S YOU,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,"MAX, keshi",IT'S YOU,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,"MAX, keshi",IT'S YOU,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,"Hanonn, KIM MIN SEUNG",Her At The Time,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,"Hanonn, KIM MIN SEUNG",Her At The Time,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,"Hanonn, KIM MIN SEUNG",Her At The Time,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Fern.,Whatever This Is,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Fern.,Whatever This Is,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Fern.,Whatever This Is,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Timmy Albert,FEELINGS,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Timmy Albert,FEELINGS,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Timmy Albert,FEELINGS,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Avery Lynch,all i need,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Avery Lynch,all i need,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,Avery Lynch,all i need,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,The True Blue,Sundane,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,The True Blue,Sundane,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/NbF22VlEmN0/maxresdefault.jpg,초저녁의 로맨스,#팝송추천 #플레이리스트 #노래추천 이제 저녁에도 봄기운이 조금씩 도네요,The True Blue,Sundane,person,"{'color': array([ 22,  75, 125]), 'percentage': 42.94118923611111}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Abe Parker - Butterflies,Acoustic,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Abe Parker - Butterflies,Acoustic,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Abe Parker - Butterflies,Acoustic,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,yaeow,does it really matter?,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,yaeow,does it really matter?,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,yaeow,does it really matter?,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Alec Benjamin,Six Feet Apart,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Alec Benjamin,Six Feet Apart,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Alec Benjamin,Six Feet Apart,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Jeremy Zucker,hell or flying,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Jeremy Zucker,hell or flying,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Jeremy Zucker,hell or flying,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Chris Lanzon,Everything,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Chris Lanzon,Everything,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Chris Lanzon,Everything,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Before You Exit,Clouds,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Before You Exit,Clouds,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Before You Exit,Clouds,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Bruno Major,On Our Own,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Bruno Major,On Our Own,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Bruno Major,On Our Own,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,"Jesse Barrera, Nieman, Melissa Polinar",What We Found,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,"Jesse Barrera, Nieman, Melissa Polinar",What We Found,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,"Jesse Barrera, Nieman, Melissa Polinar",What We Found,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Lauv - Dishes,Acoustic,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Lauv - Dishes,Acoustic,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,Lauv - Dishes,Acoustic,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
https://img.youtube.com/vi/5yDa8MHIJ9o/maxresdefault.jpg,"그저 잠시, 모든 걱정 내려놓고",#팝송추천 #플레이리스트 #노래추천 온전히 노래에 내 몸을 맡기고 싶은 날,yaeow,Behind the Clouds,person,"{'color': array([102, 158, 191]), 'percentage': 5.548828125}"
